market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
630791,Will the Republicans win the Massachusetts Senate race in 2026?,2026-09-02T11:00:30Z,0.4995,0.0225,0.477,100.0,100.0,100.0,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,337,strong
629629,Will an independent win the Rhode Island governor race in 2026?,2026-09-03T00:00:19Z,0.2995,0.0145,0.285,100.0,100.0,100.0,71.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.3,336,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-09-02T00:00:21Z,0.506,0.182,0.324,100.0,100.0,100.0,59.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.8,335,strong
653788,OpenAI announces it has achieved AGI before 2027?,2026-09-03T20:00:24Z,0.19,0.35,0.16,100.0,100.0,51.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.3,334,strong
620335,"Aziz Akhannouch out as Morocco Prime Minister by December 31, 2026?",2026-09-08T10:00:13Z,0.915,0.801,0.114,100.0,100.0,49.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.0,336,strong
665268,Will Donald Trump visit Russia in 2026?,2026-08-28T00:00:25Z,0.039,0.1105,0.0715,71.5,100.0,97.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.6,334,strong
593972,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,2026-08-30T16:00:16Z,0.535,0.245,0.29,100.0,100.0,47.9,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,89.6,334,strong
635004,Will David Bronson win the 2026 Alaska governor election?,2026-09-02T02:00:16Z,0.099,0.03,0.069,69.0,100.0,100.0,93.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,87.8,337,strong
665266,Will Donald Trump visit South Korea in 2026?,2026-09-06T11:00:18Z,0.15,0.255,0.105,100.0,100.0,80.2,52.6,0.0,False,unavailable,False,0.0,,,,no trades available for the window,86.6,337,strong
665265,Will Donald Trump visit Germany in 2026?,2026-08-29T02:00:13Z,0.415,0.33,0.085,85.0,100.0,91.8,66.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,86.3,336,strong
622738,"Will Hyperliquid perform an airdrop by December 31, 2026? ",2026-09-06T07:00:15Z,0.145,0.375,0.23,100.0,100.0,25.2,91.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,83.3,334,medium
665264,Will Donald Trump visit Japan in 2026?,2026-08-28T14:00:15Z,0.28,0.2,0.08,80.0,100.0,90.0,56.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,82.2,334,medium
664045,Will Mamdani freeze NYC rents before 2027?,2026-09-02T21:00:16Z,0.8345,0.8995,0.065,65.0,88.0,100.0,73.3,0.0,False,unavailable,False,0.0,,,,no trades available for the window,79.4,336,medium
630790,Will the Democrats win the Massachusetts Senate race in 2026?,2026-08-30T16:00:13Z,0.9755,0.9205,0.055,55.0,100.0,68.9,91.7,0.0,False,unavailable,False,0.0,,,,no trades available for the window,76.4,336,medium
637910,Mitch McConnell steps down from Senate before his term ends?,2026-09-05T21:00:27Z,0.155,0.305,0.15,100.0,100.0,16.7,65.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,76.3,336,medium
