market_id,market_name,anomaly_trigger_time_utc,price_before,price_after,max_abs_move,score_magnitude,score_speed,score_persistence,score_unusualness,time_to_close_bonus,concentration_available,concentration_tier,concentration_red_flag,concentration_bonus,top1_wallet_share,top3_wallet_share,wallet_gini,concentration_reason,anomaly_score,observations,anomaly_class
593973,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,2026-08-05T10:00:12Z,0.2395,0.05,0.1895,100.0,100.0,99.8,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,337,strong
629506,Will the Republicans win the Nevada governor race in 2026?,2026-08-12T03:00:09Z,0.48,0.645,0.165,100.0,100.0,100.0,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,100.0,337,strong
629629,Will an independent win the Rhode Island governor race in 2026?,2026-08-05T17:00:11Z,0.3475,0.0345,0.313,100.0,100.0,99.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,99.9,337,strong
629721,Will the Republicans win the Wisconsin governor race in 2026?,2026-08-12T11:00:12Z,0.6,0.22,0.38,100.0,100.0,99.5,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,99.9,337,strong
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,2026-08-12T07:00:11Z,0.1125,0.611,0.4985,100.0,100.0,93.3,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.7,337,strong
664045,Will Mamdani freeze NYC rents before 2027?,2026-08-10T11:00:08Z,0.7005,0.8945,0.194,100.0,100.0,93.4,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,98.7,337,strong
629505,Will the Democrats win the Nevada governor race in 2026?,2026-08-12T02:00:29Z,0.52,0.295,0.225,100.0,100.0,83.7,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,96.7,337,strong
665266,Will Donald Trump visit South Korea in 2026?,2026-08-13T08:00:14Z,0.165,0.4,0.235,100.0,100.0,76.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,95.3,337,strong
629720,Will the Democrats win the Wisconsin governor race in 2026?,2026-08-12T12:00:26Z,0.395,0.775,0.38,100.0,100.0,100.0,72.2,0.0,False,unavailable,False,0.0,,,,no trades available for the window,94.4,337,strong
629413,Will the Republicans win the Kansas governor race in 2026?,2026-08-11T21:00:09Z,0.775,0.57,0.205,100.0,100.0,99.0,65.7,0.0,False,unavailable,False,0.0,,,,no trades available for the window,92.9,337,strong
629412,Will the Democrats win the Kansas governor race in 2026?,2026-08-12T01:00:15Z,0.245,0.435,0.19,100.0,100.0,95.6,66.1,0.0,False,unavailable,False,0.0,,,,no trades available for the window,92.3,337,strong
629519,Will the Republicans win the New Hampshire governor race in 2026?,2026-08-07T08:00:07Z,0.815,0.47,0.345,100.0,100.0,58.6,100.0,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.7,337,strong
665265,Will Donald Trump visit Germany in 2026?,2026-08-03T07:00:07Z,0.555,0.33,0.225,100.0,100.0,100.0,56.4,0.0,False,unavailable,False,0.0,,,,no trades available for the window,91.3,337,strong
630833,Will an independent win the Montana Senate race in 2026?,2026-08-11T19:00:28Z,0.1565,0.07,0.0865,86.5,97.0,99.9,80.8,0.0,False,unavailable,False,0.0,,,,no trades available for the window,90.7,337,strong
